X_Coordinate,Y_Coordinate,Z_Coordinate,Failure_Probability,CI_Lower,CI_Upper,Node_ID
5.876895e+03,1.200000e+03,-2.930582e+03,7.009525e-03,5.715337e-03,8.303713e-03,832
5.992128e+03,1.405349e+03,-2.927776e+03,6.282476e-03,4.995393e-03,7.569559e-03,833
6.107674e+03,1.200000e+03,-2.926412e+03,5.922599e-03,4.638792e-03,7.206406e-03,834
6.232700e+03,1.380502e+03,-2.923537e+03,5.514996e-03,4.234678e-03,6.795314e-03,835
6.338457e+03,1.200000e+03,-2.922438e+03,5.363236e-03,4.084165e-03,6.642308e-03,836
6.403115e+03,2.363358e+03,-2.984008e+03,6.351625e-03,5.063900e-03,7.639350e-03,837
6.403069e+03,2.363450e+03,-2.997238e+03,6.528541e-03,5.239128e-03,7.817954e-03,838
5.671028e+03,3.014907e+03,-2.996198e+03,2.502760e-03,1.254695e-03,3.750824e-03,839
5.671068e+03,3.014887e+03,-2.984697e+03,2.286381e-03,1.045377e-03,3.527384e-03,840
5.702993e+03,3.128912e+03,-2.978796e+03,1.999131e-03,7.642597e-04,3.234002e-03,841
5.702931e+03,3.128924e+03,-2.989676e+03,1.975059e-03,7.406117e-04,3.209506e-03,842
5.779039e+03,2.929444e+03,-2.984058e+03,2.722572e-03,1.468123e-03,3.977021e-03,843
5.778998e+03,2.929473e+03,-2.995802e+03,3.089089e-03,1.829133e-03,4.349045e-03,844
5.890863e+03,2.705231e+03,-3.002070e+03,4.028858e-03,2.760074e-03,5.297643e-03,845
5.890890e+03,2.705168e+03,-2.989479e+03,3.709696e-03,2.443365e-03,4.976026e-03,846
5.866113e+03,2.843435e+03,-2.996159e+03,3.822893e-03,2.555714e-03,5.090072e-03,847
5.866151e+03,2.843394e+03,-2.984118e+03,3.741875e-03,2.475365e-03,5.008384e-03,848
6.043765e+03,2.618314e+03,-3.000359e+03,4.679498e-03,3.405792e-03,5.953204e-03,849
6.043798e+03,2.618244e+03,-2.987604e+03,4.374232e-03,3.102784e-03,5.645681e-03,850
6.221114e+03,2.492558e+03,-2.985804e+03,5.471217e-03,4.191294e-03,6.751139e-03,851
6.221074e+03,2.492639e+03,-2.998788e+03,5.604832e-03,4.323791e-03,6.885872e-03,852
5.611848e+03,3.302282e+03,-2.982696e+03,1.122753e-03,3.330296e-05,2.212202e-03,853
5.708785e+03,3.239322e+03,-2.977078e+03,1.712106e-03,5.018332e-04,2.922379e-03,854
5.611804e+03,3.302332e+03,-2.993616e+03,1.045260e-03,0.000000e+00,2.130915e-03,855
5.708725e+03,3.239365e+03,-2.987825e+03,1.584973e-03,3.781170e-04,2.791828e-03,856
5.390000e+03,3.250000e+03,-2.990289e+03,2.857644e-03,1.685416e-03,4.029872e-03,857
5.390000e+03,3.250000e+03,-3.000858e+03,1.138690e-07,1.168209e-08,2.160559e-07,858
5.390000e+03,3.350000e+03,-2.993810e+03,2.190415e-03,1.066374e-03,3.314456e-03,859
5.390000e+03,3.350000e+03,-3.004751e+03,4.925865e-04,0.000000e+00,1.320330e-03,860
5.490000e+03,3.350000e+03,-3.000343e+03,7.929820e-08,0.000000e+00,1.747517e-07,861
5.490000e+03,3.350000e+03,-2.989345e+03,3.832259e-03,2.641099e-03,5.023418e-03,862
5.490000e+03,3.250000e+03,-2.996937e+03,9.904458e-06,0.000000e+00,2.317552e-05,863
5.490000e+03,3.250000e+03,-2.986258e+03,1.797973e-03,7.004758e-04,2.895470e-03,864
5.439273e+03,3.132932e+03,-2.978771e+03,1.558365e-03,4.389093e-04,2.677820e-03,865
5.490000e+03,3.250000e+03,-2.975580e+03,1.861747e-02,1.529291e-02,2.194203e-02,866
5.534527e+03,3.127807e+03,-2.975129e+03,2.139122e-03,9.136256e-04,3.364619e-03,867
5.618896e+03,3.193084e+03,-2.970664e+03,2.901253e-03,1.646731e-03,4.155775e-03,868
5.270643e+03,3.306346e+03,-2.986586e+03,2.959845e-03,1.710707e-03,4.208982e-03,869
5.390000e+03,3.250000e+03,-2.979719e+03,3.519644e-02,2.925245e-02,4.114043e-02,870
5.257695e+03,3.195422e+03,-2.985118e+03,5.240886e-03,3.963550e-03,6.518222e-03,871
5.329640e+03,3.120815e+03,-2.983252e+03,2.488385e-03,1.245556e-03,3.731214e-03,872
5.390000e+03,3.350000e+03,-2.982869e+03,1.115689e-02,9.607288e-03,1.270648e-02,873
5.274157e+03,3.407096e+03,-2.990063e+03,1.612371e-03,4.519527e-04,2.772790e-03,874
5.359192e+03,3.458275e+03,-2.987849e+03,2.090361e-03,8.661781e-04,3.314544e-03,875
5.607493e+03,3.405665e+03,-2.997055e+03,1.613782e-03,4.523175e-04,2.775247e-03,876
5.607517e+03,3.405627e+03,-2.985825e+03,1.434562e-03,2.495273e-04,2.619597e-03,877
5.528619e+03,3.462427e+03,-2.991424e+03,1.045153e-03,0.000000e+00,2.130809e-03,878
5.528610e+03,3.462454e+03,-3.002822e+03,2.052196e-03,8.285420e-04,3.275851e-03,879
5.490000e+03,3.350000e+03,-2.978347e+03,3.327548e-02,2.770947e-02,3.884150e-02,880
5.441260e+03,3.453957e+03,-2.983895e+03,2.232776e-03,1.055616e-03,3.409936e-03,881
5.499086e+03,3.546220e+03,-3.006697e+03,2.285195e-03,1.044599e-03,3.525791e-03,882
5.499077e+03,3.546206e+03,-2.995095e+03,1.300187e-03,1.651076e-04,2.435266e-03,883
5.448408e+03,3.636814e+03,-3.001049e+03,1.907246e-03,6.741740e-04,3.140317e-03,884
5.448433e+03,3.636798e+03,-3.012957e+03,2.211029e-03,9.711582e-04,3.450901e-03,885
5.304470e+03,3.671301e+03,-3.021677e+03,2.340820e-03,1.096248e-03,3.585391e-03,886
5.304428e+03,3.671292e+03,-3.009786e+03,2.041507e-03,8.055642e-04,3.277450e-03,887
5.157991e+03,3.711791e+03,-3.029879e+03,2.697693e-03,1.443445e-03,3.951942e-03,888
5.157950e+03,3.711778e+03,-3.018099e+03,2.280108e-03,1.036779e-03,3.523437e-03,889
5.100509e+03,3.863453e+03,-3.018509e+03,4.099662e-03,2.830286e-03,5.369038e-03,890
5.100541e+03,3.863522e+03,-3.029892e+03,4.106222e-03,2.836799e-03,5.375645e-03,891
4.569042e+03,2.599213e+03,-2.926465e+03,4.346094e-03,3.074866e-03,5.617322e-03,892
4.569045e+03,2.599221e+03,-2.939135e+03,3.882613e-03,2.614867e-03,5.150358e-03,893
5.007283e+03,4.019363e+03,-3.026109e+03,6.296529e-03,5.009303e-03,7.583756e-03,894
5.007284e+03,4.019331e+03,-3.015664e+03,6.150289e-03,4.864413e-03,7.436164e-03,895
4.910238e+03,4.200000e+03,-3.021038e+03,9.916600e-03,8.584643e-03,1.124856e-02,896
4.910265e+03,4.200000e+03,-3.011738e+03,1.007856e-02,8.744411e-03,1.141271e-02,897
4.377510e+03,2.713187e+03,-2.933286e+03,3.441459e-03,2.177227e-03,4.705690e-03,898
4.377529e+03,2.713223e+03,-2.945546e+03,3.792101e-03,2.525027e-03,5.059175e-03,899
4.182005e+03,2.819636e+03,-2.941266e+03,5.014123e-03,3.737847e-03,6.290399e-03,900
4.182014e+03,2.819647e+03,-2.952861e+03,5.117752e-03,3.840649e-03,6.394855e-03,901
3.999594e+03,2.928537e+03,-2.949435e+03,5.661710e-03,4.380159e-03,6.943261e-03,902
3.800000e+03,3.046280e+03,-2.958773e+03,1.586144e-02,1.419799e-02,1.752488e-02,903
3.996188e+03,3.156497e+03,-2.965599e+03,1.741130e-02,1.548497e-02,1.933762e-02,904
3.800000e+03,3.277078e+03,-2.974483e+03,2.607649e-02,2.224992e-02,2.990305e-02,905
3.994956e+03,3.384055e+03,-2.980685e+03,1.239715e-02,1.100878e-02,1.378553e-02,906
3.800000e+03,3.507813e+03,-2.991900e+03,1.432924e-02,1.282106e-02,1.583741e-02,907
4.704409e+03,4.200000e+03,-3.011587e+03,1.313131e-02,1.169605e-02,1.456656e-02,908
4.806853e+03,4.022099e+03,-3.013824e+03,6.694437e-03,5.403417e-03,7.985457e-03,909
4.486237e+03,4.200000e+03,-3.012320e+03,1.529098e-02,1.367840e-02,1.690356e-02,910
4.596639e+03,4.014489e+03,-3.013586e+03,9.131747e-03,7.812534e-03,1.045096e-02,911
4.005021e+03,3.599420e+03,-2.988652e+03,7.703779e-03,6.402172e-03,9.005386e-03,912
3.800000e+03,3.738451e+03,-3.000985e+03,1.452975e-02,1.300602e-02,1.605348e-02,913
3.800000e+03,3.969204e+03,-3.015412e+03,1.392826e-02,1.244080e-02,1.541572e-02,914
4.017225e+03,3.839895e+03,-3.006716e+03,6.990437e-03,5.696439e-03,8.284434e-03,915
4.258759e+03,4.200000e+03,-3.012667e+03,1.827305e-02,1.608133e-02,2.046476e-02,916
4.376274e+03,4.004846e+03,-3.012636e+03,6.766893e-03,5.475130e-03,8.058657e-03,917
3.975721e+03,4.050700e+03,-3.007824e+03,9.600528e-03,8.274604e-03,1.092645e-02,918
4.029373e+03,4.200000e+03,-3.013495e+03,2.464065e-02,2.108814e-02,2.819316e-02,919
4.145688e+03,4.034013e+03,-3.010869e+03,8.966346e-03,7.649327e-03,1.028337e-02,920
3.800000e+03,4.200000e+03,-3.014861e+03,3.013536e-02,2.548900e-02,3.478171e-02,921
6.450012e+03,1.362246e+03,-2.919827e+03,5.347559e-03,4.068614e-03,6.626504e-03,922
6.569243e+03,1.200000e+03,-2.918664e+03,4.519503e-03,3.246970e-03,5.792036e-03,923
6.636189e+03,1.345843e+03,-2.916669e+03,5.402299e-03,4.122914e-03,6.681683e-03,924
6.800000e+03,1.200000e+03,-2.913545e+03,6.013991e-03,4.729365e-03,7.298617e-03,925
6.586646e+03,1.547047e+03,-2.931459e+03,5.066537e-03,3.789837e-03,6.343236e-03,926
6.800000e+03,1.430860e+03,-2.927962e+03,5.166396e-03,3.888915e-03,6.443877e-03,927
6.800000e+03,1.661734e+03,-2.942042e+03,5.395612e-03,4.116257e-03,6.674968e-03,928
6.597637e+03,1.795072e+03,-2.944941e+03,5.939106e-03,4.655148e-03,7.223065e-03,929
6.597939e+03,2.022143e+03,-2.957742e+03,7.024558e-03,5.730210e-03,8.318906e-03,930
6.800000e+03,1.892618e+03,-2.955327e+03,7.449739e-03,6.150865e-03,8.748612e-03,931
6.800000e+03,2.123514e+03,-2.967233e+03,7.961858e-03,6.657250e-03,9.266466e-03,932
6.597524e+03,2.239639e+03,-2.968889e+03,6.700611e-03,5.409502e-03,7.991720e-03,933
6.603908e+03,2.471387e+03,-2.978571e+03,6.833703e-03,5.541285e-03,8.126122e-03,934
6.603857e+03,2.471483e+03,-2.991678e+03,6.952216e-03,5.658599e-03,8.245833e-03,935
6.800000e+03,2.354439e+03,-2.990244e+03,8.913961e-03,7.597423e-03,1.023050e-02,936
6.800000e+03,2.354403e+03,-2.976886e+03,8.487678e-03,7.176688e-03,9.798667e-03,937
4.755263e+03,2.502700e+03,-2.933800e+03,3.544571e-03,2.279625e-03,4.809517e-03,938
4.755265e+03,2.502685e+03,-2.920892e+03,2.667441e-03,1.412958e-03,3.921924e-03,939
4.770132e+03,2.265304e+03,-2.916811e+03,1.228232e-02,1.090046e-02,1.366419e-02,940
4.770125e+03,2.265324e+03,-2.929873e+03,9.784276e-03,8.455825e-03,1.111273e-02,941
5.299871e+03,1.403517e+03,-2.894170e+03,4.161533e-03,2.891643e-03,5.431423e-03,942
5.415277e+03,1.200000e+03,-2.893251e+03,5.228035e-03,3.950068e-03,6.506003e-03,943
5.184488e+03,1.604079e+03,-2.896644e+03,1.331724e-03,1.538106e-04,2.509637e-03,944
5.184496e+03,1.604136e+03,-2.911845e+03,1.588616e-03,3.767890e-04,2.800443e-03,945
5.086821e+03,1.792867e+03,-2.916331e+03,4.261081e-03,2.990455e-03,5.531708e-03,946
5.086819e+03,1.792809e+03,-2.901788e+03,4.549282e-03,3.276528e-03,5.822036e-03,947
4.989852e+03,1.993553e+03,-2.907033e+03,5.438953e-03,4.159314e-03,6.718592e-03,948
4.989850e+03,1.993602e+03,-2.920884e+03,5.256175e-03,3.978003e-03,6.534347e-03,949
4.917759e+03,2.168878e+03,-2.911267e+03,7.564948e-03,6.264972e-03,8.864924e-03,950
4.917757e+03,2.168904e+03,-2.924603e+03,7.659381e-03,6.358338e-03,8.960425e-03,951
5.530724e+03,1.399982e+03,-2.906028e+03,5.274552e-03,3.996213e-03,6.552891e-03,952
5.646092e+03,1.200000e+03,-2.904986e+03,9.212044e-03,7.891761e-03,1.053233e-02,953
5.761400e+03,1.405236e+03,-2.917221e+03,8.808558e-03,7.493691e-03,1.012343e-02,954
5.876888e+03,1.200000e+03,-2.915846e+03,6.696227e-03,5.405183e-03,7.987270e-03,955
5.992167e+03,1.405252e+03,-2.913049e+03,5.998127e-03,4.713663e-03,7.282592e-03,956
6.107667e+03,1.200000e+03,-2.911561e+03,5.700377e-03,4.418508e-03,6.982245e-03,957
6.232746e+03,1.380393e+03,-2.908716e+03,5.137941e-03,3.860681e-03,6.415201e-03,958
6.338452e+03,1.200000e+03,-2.907524e+03,5.097748e-03,3.820804e-03,6.374692e-03,959
6.410656e+03,2.589231e+03,-2.993609e+03,5.853232e-03,4.570045e-03,7.136419e-03,960
6.410701e+03,2.589147e+03,-2.980729e+03,5.569317e-03,4.288573e-03,6.850061e-03,961
5.809843e+03,3.046012e+03,-2.988722e+03,2.665284e-03,1.411963e-03,3.918605e-03,962
5.809901e+03,3.046004e+03,-2.977517e+03,2.697845e-03,1.444295e-03,3.951395e-03,963
5.808676e+03,3.163807e+03,-2.973634e+03,2.357374e-03,1.112620e-03,3.602129e-03,964
5.808615e+03,3.163840e+03,-2.984402e+03,2.014424e-03,7.791200e-04,3.249727e-03,965
5.917394e+03,2.963462e+03,-2.988104e+03,3.496527e-03,2.232120e-03,4.760934e-03,966
5.917453e+03,2.963450e+03,-2.976679e+03,3.387239e-03,2.123910e-03,4.650569e-03,967
6.032828e+03,2.826460e+03,-2.979146e+03,4.420562e-03,3.148822e-03,5.692303e-03,968
6.032786e+03,2.826495e+03,-2.991113e+03,4.517921e-03,3.245432e-03,5.790409e-03,969
6.223562e+03,2.713117e+03,-2.980468e+03,4.946431e-03,3.670702e-03,6.222161e-03,970
6.223522e+03,2.713181e+03,-2.993013e+03,5.256567e-03,3.978400e-03,6.534733e-03,971
5.611892e+03,3.302232e+03,-2.971776e+03,3.371522e-03,2.115841e-03,4.627202e-03,972
5.714114e+03,3.348972e+03,-2.990237e+03,1.417999e-03,2.624644e-04,2.573533e-03,973
5.714154e+03,3.348925e+03,-2.979180e+03,1.285681e-03,1.508460e-04,2.420516e-03,974
5.800634e+03,3.293270e+03,-2.984977e+03,1.752975e-03,5.353171e-04,2.970632e-03,975
5.800689e+03,3.293216e+03,-2.974098e+03,1.994223e-03,7.593801e-04,3.229065e-03,976
5.439318e+03,3.132917e+03,-2.967849e+03,2.996097e-03,1.746632e-03,4.245562e-03,977
5.490000e+03,3.250000e+03,-2.964901e+03,4.094903e-02,3.420795e-02,4.769011e-02,978
5.534576e+03,3.127795e+03,-2.964152e+03,3.476539e-03,2.217528e-03,4.735550e-03,979
5.618950e+03,3.193070e+03,-2.959836e+03,5.445512e-03,4.166652e-03,6.724371e-03,980
5.270683e+03,3.306288e+03,-2.975928e+03,5.471917e-03,4.193512e-03,6.750322e-03,981
5.390000e+03,3.250000e+03,-2.969150e+03,4.847074e-02,3.930441e-02,5.763708e-02,982
5.257744e+03,3.195409e+03,-2.974618e+03,9.767392e-03,8.431238e-03,1.110355e-02,983
5.329683e+03,3.120808e+03,-2.972384e+03,3.838483e-03,2.575236e-03,5.101729e-03,984
5.390000e+03,3.350000e+03,-2.971929e+03,3.745508e-02,3.127321e-02,4.363695e-02,985
5.274181e+03,3.407056e+03,-2.979078e+03,2.834347e-03,1.585721e-03,4.082973e-03,986
5.359204e+03,3.458246e+03,-2.976632e+03,3.566990e-03,2.307846e-03,4.826133e-03,987
5.270723e+03,3.306231e+03,-2.965269e+03,1.074280e-02,9.332300e-03,1.215331e-02,988
5.390000e+03,3.250000e+03,-2.958580e+03,5.339392e-02,4.447200e-02,6.231584e-02,989
5.257792e+03,3.195397e+03,-2.964118e+03,1.703651e-02,1.483083e-02,1.924219e-02,990
5.329726e+03,3.120800e+03,-2.961516e+03,6.101912e-03,4.817152e-03,7.386671e-03,991
5.439364e+03,3.132902e+03,-2.956927e+03,2.788297e-03,1.537655e-03,4.038939e-03,992
5.607541e+03,3.405588e+03,-2.974595e+03,2.857229e-03,1.606296e-03,4.108161e-03,993
5.528628e+03,3.462400e+03,-2.980027e+03,2.606157e-03,1.362115e-03,3.850198e-03,994
5.701716e+03,3.448358e+03,-2.982372e+03,1.607732e-03,4.004560e-04,2.815007e-03,995
5.701696e+03,3.448393e+03,-2.993700e+03,1.876529e-03,6.552520e-04,3.097806e-03,996
5.621871e+03,3.534197e+03,-3.000038e+03,2.213993e-03,9.743101e-04,3.453677e-03,997
5.621867e+03,3.534177e+03,-2.988434e+03,1.797749e-03,5.790394e-04,3.016459e-03,998
5.390000e+03,3.350000e+03,-2.960988e+03,7.949420e-02,6.897330e-02,9.001509e-02,999
5.490000e+03,3.350000e+03,-2.967349e+03,6.110658e-02,5.102749e-02,7.118566e-02,1000
5.441272e+03,3.453929e+03,-2.972596e+03,4.458815e-03,3.190841e-03,5.726790e-03,1001
5.573581e+03,3.632294e+03,-2.994115e+03,1.892656e-03,6.597333e-04,3.125578e-03,1002
5.573616e+03,3.632278e+03,-3.006034e+03,2.225135e-03,9.849445e-04,3.465326e-03,1003
5.416215e+03,3.741281e+03,-3.016006e+03,2.279665e-03,1.036489e-03,3.522840e-03,1004
5.416171e+03,3.741271e+03,-3.004037e+03,1.975906e-03,7.410785e-04,3.210733e-03,1005
5.518808e+03,3.714131e+03,-2.998054e+03,2.051424e-03,8.153100e-04,3.287537e-03,1006
5.518857e+03,3.714165e+03,-3.010063e+03,2.245288e-03,1.003009e-03,3.487566e-03,1007
5.274204e+03,3.407016e+03,-2.968093e+03,4.500737e-03,3.230540e-03,5.770934e-03,1008
5.359217e+03,3.458218e+03,-2.965415e+03,5.899604e-03,4.616863e-03,7.182345e-03,1009
5.309852e+03,3.852169e+03,-3.018440e+03,3.425212e-03,2.161290e-03,4.689134e-03,1010
5.309808e+03,3.852100e+03,-3.006874e+03,3.423047e-03,2.159149e-03,4.686945e-03,1011
5.209161e+03,4.030550e+03,-3.005031e+03,5.598094e-03,4.317086e-03,6.879103e-03,1012
5.209176e+03,4.030587e+03,-3.015753e+03,5.747025e-03,4.464750e-03,7.029300e-03,1013
4.759958e+03,2.749743e+03,-2.924702e+03,3.404246e-03,2.140763e-03,4.667729e-03,1014
4.759956e+03,2.749792e+03,-2.937082e+03,3.216983e-03,1.955243e-03,4.478723e-03,1015
4.551008e+03,2.833712e+03,-2.931557e+03,3.936761e-03,2.668617e-03,5.204906e-03,1016
4.551003e+03,2.833732e+03,-2.943189e+03,3.647196e-03,2.381291e-03,4.913100e-03,1017
5.110315e+03,4.200000e+03,-3.013041e+03,9.657703e-03,8.330352e-03,1.098505e-02,1018
5.110322e+03,4.200000e+03,-3.003220e+03,9.134402e-03,7.814702e-03,1.045410e-02,1019
4.910292e+03,4.200000e+03,-3.002438e+03,1.019372e-02,8.857829e-03,1.152961e-02,1020
5.007284e+03,4.019299e+03,-3.005219e+03,5.968243e-03,4.684022e-03,7.252464e-03,1021
4.373221e+03,2.936419e+03,-2.950395e+03,8.058311e-03,6.752702e-03,9.363920e-03,1022
4.373246e+03,2.936426e+03,-2.939707e+03,8.687234e-03,7.373948e-03,1.000052e-02,1023
4.198695e+03,3.045534e+03,-2.957345e+03,7.753865e-03,6.451732e-03,9.055998e-03,1024
4.198728e+03,3.045555e+03,-2.947210e+03,7.535653e-03,6.235936e-03,8.835369e-03,1025
3.996230e+03,3.156528e+03,-2.956043e+03,1.985865e-02,1.734958e-02,2.236773e-02,1026
3.800000e+03,3.277015e+03,-2.965164e+03,3.159056e-02,2.660109e-02,3.658004e-02,1027
3.994984e+03,3.383972e+03,-2.971463e+03,1.262580e-02,1.122931e-02,1.402230e-02,1028
3.800000e+03,3.507769e+03,-2.982137e+03,1.697433e-02,1.515674e-02,1.879193e-02,1029
4.704454e+03,4.200000e+03,-3.002771e+03,1.395403e-02,1.247616e-02,1.543190e-02,1030
4.806866e+03,4.022082e+03,-3.003837e+03,6.620425e-03,5.330124e-03,7.910727e-03,1031
4.486285e+03,4.200000e+03,-3.003678e+03,1.660270e-02,1.484528e-02,1.836012e-02,1032
4.596664e+03,4.014484e+03,-3.003999e+03,1.013873e-02,8.804609e-03,1.147285e-02,1033
4.005029e+03,3.599402e+03,-2.978715e+03,7.304981e-03,6.007731e-03,8.602230e-03,1034
3.800000e+03,3.738438e+03,-2.990465e+03,1.686517e-02,1.506122e-02,1.866911e-02,1035
3.800000e+03,3.969200e+03,-3.005168e+03,1.628770e-02,1.455973e-02,1.801566e-02,1036
4.017201e+03,3.839902e+03,-2.996272e+03,6.734631e-03,5.443210e-03,8.026053e-03,1037
4.258799e+03,4.200000e+03,-3.004028e+03,2.205367e-02,1.900109e-02,2.510625e-02,1038
4.376287e+03,4.004835e+03,-3.002944e+03,6.210825e-03,4.924381e-03,7.497268e-03,1039
3.975720e+03,4.050691e+03,-2.998229e+03,8.658958e-03,7.345938e-03,9.971978e-03,1040
4.029400e+03,4.200000e+03,-3.004725e+03,2.965408e-02,2.510232e-02,3.420584e-02,1041
4.145696e+03,4.034006e+03,-3.001316e+03,8.948222e-03,7.631450e-03,1.026499e-02,1042
3.800000e+03,4.200000e+03,-3.005670e+03,4.173635e-02,3.520046e-02,4.827223e-02,1043
6.450066e+03,1.362127e+03,-2.904963e+03,5.134034e-03,3.856803e-03,6.411264e-03,1044
6.569240e+03,1.200000e+03,-2.903745e+03,3.883624e-03,2.615869e-03,5.151380e-03,1045
6.636249e+03,1.345715e+03,-2.901782e+03,5.595395e-03,4.314416e-03,6.876373e-03,1046
6.800000e+03,1.200000e+03,-2.898603e+03,5.994147e-03,4.709715e-03,7.278579e-03,1047
6.586699e+03,1.546925e+03,-2.916711e+03,4.794611e-03,3.520018e-03,6.069205e-03,1048
6.800000e+03,1.430852e+03,-2.913155e+03,4.391174e-03,3.119613e-03,5.662735e-03,1049
6.800000e+03,1.661718e+03,-2.927481e+03,4.531776e-03,3.259162e-03,5.804390e-03,1050
6.597691e+03,1.794954e+03,-2.930646e+03,5.659904e-03,4.378373e-03,6.941435e-03,1051
6.597994e+03,2.022032e+03,-2.943920e+03,6.960688e-03,5.667002e-03,8.254373e-03,1052
6.800000e+03,1.892594e+03,-2.941208e+03,6.828175e-03,5.535793e-03,8.120557e-03,1053
6.800000e+03,2.123483e+03,-2.953525e+03,7.685634e-03,6.384178e-03,8.987091e-03,1054
6.597578e+03,2.239536e+03,-2.955427e+03,6.483685e-03,5.194701e-03,7.772670e-03,1055
6.800000e+03,2.354368e+03,-2.963528e+03,7.800817e-03,6.498055e-03,9.103579e-03,1056
6.603960e+03,2.471291e+03,-2.965463e+03,6.704007e-03,5.412880e-03,7.995133e-03,1057
6.606572e+03,2.700922e+03,-2.972304e+03,6.332822e-03,5.045280e-03,7.620363e-03,1058
6.606522e+03,2.700998e+03,-2.985010e+03,6.630353e-03,5.339948e-03,7.920758e-03,1059
6.800000e+03,2.585259e+03,-2.972706e+03,7.617445e-03,6.316729e-03,8.918161e-03,1060
6.800000e+03,2.585299e+03,-2.985682e+03,8.408000e-03,7.098009e-03,9.717992e-03,1061
4.932478e+03,2.603658e+03,-2.930978e+03,5.299908e-03,4.021480e-03,6.578337e-03,1062
4.932470e+03,2.603630e+03,-2.917954e+03,5.202951e-03,3.925331e-03,6.480571e-03,1063
4.846046e+03,2.897635e+03,-2.924747e+03,1.575644e-03,3.687450e-04,2.782543e-03,1064
4.950990e+03,2.789026e+03,-2.920166e+03,6.365720e-03,5.078075e-03,7.653366e-03,1065
4.846032e+03,2.897661e+03,-2.936314e+03,2.250617e-03,1.008105e-03,3.493129e-03,1066
4.950989e+03,2.789077e+03,-2.932482e+03,5.541129e-03,4.260769e-03,6.821488e-03,1067
5.530736e+03,1.399911e+03,-2.891100e+03,4.634074e-03,3.360690e-03,5.907459e-03,1068
5.646082e+03,1.200000e+03,-2.890230e+03,9.783198e-03,8.454686e-03,1.111171e-02,1069
4.967512e+03,2.364154e+03,-2.912640e+03,6.624663e-03,5.334447e-03,7.914880e-03,1070
4.967514e+03,2.364180e+03,-2.925924e+03,6.433167e-03,5.144791e-03,7.721543e-03,1071
5.420087e+03,1.592409e+03,-2.892053e+03,5.071349e-03,3.794650e-03,6.348049e-03,1072
5.420096e+03,1.592471e+03,-2.907150e+03,4.104506e-03,2.835036e-03,5.373976e-03,1073
5.303069e+03,1.792520e+03,-2.895079e+03,4.615928e-03,3.342672e-03,5.889183e-03,1074
5.303077e+03,1.792589e+03,-2.909924e+03,3.943750e-03,2.675510e-03,5.211989e-03,1075
5.194772e+03,1.989935e+03,-2.914421e+03,4.461574e-03,3.189479e-03,5.733669e-03,1076
5.194772e+03,1.989876e+03,-2.900207e+03,5.237862e-03,3.959876e-03,6.515847e-03,1077
5.093751e+03,2.183547e+03,-2.905649e+03,5.240996e-03,3.962998e-03,6.518993e-03,1078
5.093750e+03,2.183576e+03,-2.919271e+03,4.813504e-03,3.538803e-03,6.088205e-03,1079
5.761430e+03,1.405151e+03,-2.902553e+03,9.390541e-03,8.067789e-03,1.071329e-02,1080
5.876881e+03,1.200000e+03,-2.901110e+03,6.290463e-03,5.003310e-03,7.577615e-03,1081
5.992206e+03,1.405155e+03,-2.898321e+03,5.718286e-03,4.436279e-03,7.000293e-03,1082
6.107661e+03,1.200000e+03,-2.896710e+03,5.527942e-03,4.247518e-03,6.808366e-03,1083
6.232792e+03,1.380284e+03,-2.893895e+03,4.811782e-03,3.537055e-03,6.086508e-03,1084
6.338446e+03,1.200000e+03,-2.892610e+03,4.873166e-03,3.597980e-03,6.148352e-03,1085
6.424942e+03,2.813304e+03,-2.982870e+03,6.008854e-03,4.724292e-03,7.293415e-03,1086
6.424990e+03,2.813254e+03,-2.970645e+03,5.904729e-03,4.621099e-03,7.188358e-03,1087
5.946335e+03,3.114273e+03,-2.968551e+03,3.727490e-03,2.461170e-03,4.993810e-03,1088
5.946253e+03,3.114251e+03,-2.979296e+03,3.192424e-03,1.931105e-03,4.453743e-03,1089
5.898958e+03,3.332910e+03,-2.981072e+03,2.417719e-03,1.170493e-03,3.664944e-03,1090
5.894139e+03,3.232125e+03,-2.979779e+03,2.422738e-03,1.174823e-03,3.670652e-03,1091
5.899011e+03,3.332860e+03,-2.970110e+03,2.664067e-03,1.410752e-03,3.917382e-03,1092
5.894212e+03,3.232089e+03,-2.969116e+03,2.772372e-03,1.517113e-03,4.027631e-03,1093
6.088208e+03,3.057077e+03,-2.977430e+03,4.066801e-03,2.797711e-03,5.335892e-03,1094
6.088262e+03,3.057090e+03,-2.966440e+03,4.443219e-03,3.171331e-03,5.715107e-03,1095
6.244963e+03,2.942695e+03,-2.979959e+03,5.118518e-03,3.841460e-03,6.395576e-03,1096
6.245013e+03,2.942677e+03,-2.968350e+03,4.873716e-03,3.598553e-03,6.148880e-03,1097
5.611936e+03,3.302182e+03,-2.960857e+03,6.253363e-03,4.967783e-03,7.538942e-03,1098
5.826868e+03,3.418125e+03,-2.986632e+03,2.174655e-03,9.352638e-04,3.414046e-03,1099
