X,Y,Z,LOO_max,LOO_Y,LOO_S1,LOO_S3
5184.66240515908,1200,-3018.23825048659,0.000261532930804642,7.58764396270319e-10,1.80211370110566e-10,0.000261532930804642
5069.08481949055,1403.95513060353,-3035.39675441113,0.000268247349574499,0,6.06801415603137e-10,0.000268247349574499
5184.68571907146,1200,-3033.46420668813,0.000285010582101384,0,2.49769206455725e-11,0.000285010582101384
4962.79003235909,1603.87395611519,-3022.29886847126,0.000231237814484672,2.13808370258156e-08,8.08019224420937e-09,0.000231237814484672
4962.79352632248,1603.92098898158,-3037.08521389202,0.000217854029476168,0,1.01918888424419e-09,0.000217854029476168
4386.92862268949,2468.43109748382,-3027.93357518701,0.000476345853552388,1.87409728389662e-10,4.85650818592959e-11,0.000476345853552388
4386.92887451091,2468.42789619978,-3040.4755810107,0.000506273050213803,0,1.63582545521929e-11,0.000506273050213803
4578.88163844783,2368.46419734973,-3037.31648881575,0.00037076051787532,0,5.27218487989048e-11,0.00037076051787532
4578.88450266073,2368.45642577349,-3024.49647572919,0.000379066684281877,5.21345446708857e-10,7.34730799934004e-10,0.000379066684281877
4004.99398991946,2234.66002098882,-2994.78778575267,0.000305681850815949,4.38527692305518e-06,1.51591886061704e-06,0.000305681850815949
3800,2354.1892518797,-3002.36725303476,0.0007387827006886,5.09862248996684e-06,3.95507187608933e-05,0.0007387827006886
3999.38206487738,2467.46162525164,-3011.80792475248,0.000225818760665769,5.6008754093324e-06,1.7213338542686e-07,0.000225818760665769
3800,2585.02119401691,-3019.58151870741,0.000844598346939567,9.70111013137037e-07,1.0784300464149e-05,0.000844598346939567
3988.69009686808,2698.77557240245,-3028.99521510617,6.16342038673652e-05,1.48040411546144e-06,1.00403820813214e-07,6.16342038673652e-05
3800,2815.87325200152,-3034.92695831842,0.00138383719872137,1.32914594022296e-06,4.18900308459846e-07,0.00138383719872137
4377.65890555944,2713.46872443811,-3031.36552504913,3.77860410273977e-05,5.80999473224221e-09,8.5729272630555e-10,3.77860410273977e-05
4377.67748772181,2713.50388038382,-3043.62547760374,2.64065465591573e-05,0,4.28829740398638e-11,2.64065465591573e-05
4182.07466972336,2819.72105193013,-3034.02562308001,0.000153739453397925,2.51119720733357e-08,8.21815310120486e-10,0.000153739453397925
4182.08336332331,2819.73167114758,-3045.62055847679,0.000140289802284864,0,5.12873566131293e-10,0.000140289802284864
3999.60020760235,2928.498199762,-3048.33339327056,0.000211080649290791,0,3.74404922629734e-08,0.000211080649290791
3999.59951940151,2928.50249597434,-3037.34469273013,0.000205177077302026,5.28612902636194e-07,5.08943880302521e-08,0.000205177077302026
3800,3046.71528572383,-3042.50830799527,0.00141100827996723,2.56527551950721e-09,3.44055793255148e-08,0.00141100827996723
3800,3046.76978131431,-3052.97516643762,0.00157138811666309,0,4.50322100692826e-09,0.00157138811666309
3948.09789259409,1367.93803065838,-2953.05215933026,0.000177605237930674,4.41092977866784e-06,0.000177605237930674,0.000110150910738787
3800,1430.82845652062,-2957.37849182459,0.00129294786902076,7.68573105808769e-06,0.00129294786902076,0.000499608242847967
3800,1200,-2956.59623314204,0.000393954361167381,2.23046234610788e-06,0.000351646328833576,0.000393954361167381
4030.72762255422,1200,-2950.11661551284,6.78818179862005e-05,1.32652293428561e-08,4.59829487920997e-06,6.78818179862005e-05
3966.48751579689,1546.83636129492,-2966.85770509628,0.000125965128005805,6.11668980124925e-06,8.05088818629144e-05,0.000125965128005805
3800,1661.66737459846,-2972.08208449266,0.000614508535913285,1.24202725027261e-05,5.93846494066831e-06,0.000614508535913285
4150.03685175248,1410.34633500411,-2961.25848249653,0.000214507423583899,1.11078188520172e-08,5.79095661732943e-09,0.000214507423583899
4261.51048589921,1200,-2959.95897878368,2.20864874891511e-05,2.76734164039588e-09,1.44061386986259e-08,2.20864874891511e-05
3991.44831485604,1770.51773353521,-2980.57476469991,0.000162577681045793,5.0881927647723e-06,1.08464550536312e-05,0.000162577681045793
3800,1892.51066761451,-2986.33169006586,0.000750911993721403,1.27660566436808e-06,6.70998722880039e-05,0.000750911993721403
3800,2123.3419650156,-2986.89261194019,0.000657790951575745,6.92561575480338e-06,8.4668185091533e-05,0.000657790951575745
4005.05057452136,2007.92257944697,-2980.80706938189,0.00016719238205784,4.44014857112937e-06,7.80591874236011e-06,0.00016719238205784
4402.37850766562,1380.63932560293,-2972.48974084585,4.58874740133273e-05,2.77505245900161e-09,1.3057183785777e-07,4.58874740133273e-05
